season,gameId,team,playerId,playerPosition,period,startTimeSeconds,endTimeSeconds,startGameTimeSeconds,endGameTimeSeconds
2024,2024020001,away,8476292,L,1,1041,1085,1041,1085
2024,2024020001,away,8476292,L,2,99,158,1299,1358
2024,2024020001,away,8476292,L,2,297,375,1497,1575
2024,2024020001,away,8476292,L,2,683,728,1883,1928
2024,2024020001,away,8476292,L,2,860,907,2060,2107
2024,2024020001,away,8476292,L,2,1148,1180,2348,2380
2024,2024020001,away,8476292,L,3,95,143,2495,2543
2024,2024020001,away,8476292,L,3,319,343,2719,2743
2024,2024020001,away,8476292,L,3,378,425,2778,2825
2024,2024020001,away,8476292,L,3,598,616,2998,3016
2024,2024020001,away,8476292,L,3,663,692,3063,3092
2024,2024020001,away,8476292,L,3,789,826,3189,3226
2024,2024020001,away,8476292,L,3,971,1009,3371,3409
2024,2024020001,away,8476292,L,3,1129,1173,3529,3573
2024,2024020001,away,8476462,D,1,29,64,29,64
2024,2024020001,away,8476462,D,1,184,234,184,234
2024,2024020001,away,8476462,D,1,292,309,292,309
2024,2024020001,away,8476462,D,1,400,441,400,441
2024,2024020001,away,8476462,D,1,519,554,519,554
2024,2024020001,away,8476462,D,1,638,729,638,729
2024,2024020001,away,8476462,D,1,865,910,865,910
2024,2024020001,away,8476462,D,1,938,998,938,998
2024,2024020001,away,8476462,D,1,1085,1162,1085,1162
2024,2024020001,away,8476462,D,2,0,45,1200,1245
2024,2024020001,away,8476462,D,2,179,209,1379,1409
2024,2024020001,away,8476462,D,2,297,375,1497,1575
2024,2024020001,away,8476462,D,2,500,552,1700,1752
2024,2024020001,away,8476462,D,2,684,730,1884,1930
2024,2024020001,away,8476462,D,2,820,868,2020,2068
2024,2024020001,away,8476462,D,2,947,967,2147,2167
2024,2024020001,away,8476462,D,2,1033,1072,2233,2272
2024,2024020001,away,8476462,D,2,1169,1200,2369,2400
2024,2024020001,away,8476462,D,3,0,37,2400,2437
2024,2024020001,away,8476462,D,3,142,188,2542,2588
2024,2024020001,away,8476462,D,3,290,343,2690,2743
2024,2024020001,away,8476462,D,3,463,508,2863,2908
2024,2024020001,away,8476462,D,3,545,607,2945,3007
2024,2024020001,away,8476462,D,3,692,742,3092,3142
2024,2024020001,away,8476462,D,3,751,798,3151,3198
2024,2024020001,away,8476462,D,3,917,969,3317,3369
2024,2024020001,away,8476462,D,3,997,1048,3397,3448
2024,2024020001,away,8476462,D,3,1069,1105,3469,3505
2024,2024020001,away,8476474,R,1,64,85,64,85
2024,2024020001,away,8476474,R,1,147,184,147,184
2024,2024020001,away,8476474,R,1,342,374,342,374
2024,2024020001,away,8476474,R,1,490,519,490,519
2024,2024020001,away,8476474,R,1,732,757,732,757
2024,2024020001,away,8476474,R,1,869,910,869,910
2024,2024020001,away,8476474,R,1,1037,1085,1037,1085
2024,2024020001,away,8476474,R,2,99,166,1299,1366
2024,2024020001,away,8476474,R,2,303,364,1503,1564
2024,2024020001,away,8476474,R,2,684,726,1884,1926
2024,2024020001,away,8476474,R,2,861,907,2061,2107
2024,2024020001,away,8476474,R,2,1013,1039,2213,2239
2024,2024020001,away,8476474,R,2,1141,1180,2341,2380
2024,2024020001,away,8476474,R,3,97,144,2497,2544
2024,2024020001,away,8476474,R,3,288,333,2688,2733
2024,2024020001,away,8476474,R,3,598,616,2998,3016
2024,2024020001,away,8476474,R,3,650,696,3050,3096
2024,2024020001,away,8476474,R,3,788,826,3188,3226
2024,2024020001,away,8476474,R,3,972,1009,3372,3409
2024,2024020001,away,8476474,R,3,1129,1175,3529,3575
2024,2024020001,home,8477365,D,1,228,295,228,295
2024,2024020001,home,8477365,D,1,374,404,374,404
